Age,Potential,Value_Raw,Wage_Raw,Value_Numeric,Wage_Numeric,Height_cm,Weight_kg,Crossing,Finishing,Heading_accuracy,Short_passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_passing,Ball_control,Acceleration,Sprint_speed,Agility,Reactions,Balance,Shot_power,Jumping,Stamina,Strength,Long_shots,Aggression,Interceptions,Vision,Penalties,Composure,Standing_tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Positions_CAM,Positions_CB,Positions_CDM,Positions_CF,Positions_CM,Positions_GK,Positions_LAM,Positions_LB,Positions_LCB,Positions_LCM,Positions_LDM,Positions_LM,Positions_LS,Positions_LW,Positions_LWB,Positions_RAM,Positions_RB,Positions_RCB,Positions_RCM,Positions_RDM,Positions_RES,Positions_RF,Positions_RM,Positions_RS,Positions_RW,Positions_RWB,Positions_ST,Preferred_Foot_Left,Preferred_Foot_Right
22.0,80.0,206,49,8000000.0,30000.0,183.0,70.0,56.0,57.0,68.0,75.0,49.0,76.0,58.0,41.0,72.0,74.0,66.0,65.0,64.0,74.0,64.0,68.0,74.0,71.0,72.0,53.0,72.0,77.0,70.0,56.0,73.0,76.0,13.0,12.0,6.0,12.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,64.0,84,73,275000.0,0.0,166.0,67.0,55.0,58.0,49.0,63.0,43.0,64.0,66.0,70.0,59.0,61.0,67.0,67.0,65.0,68.0,86.0,56.0,59.0,59.0,35.0,60.0,42.0,24.0,71.0,65.0,58.0,36.0,13.0,15.0,10.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,65.0,135,48,400000.0,2000.0,181.0,78.0,51.0,34.0,54.0,66.0,41.0,56.0,44.0,43.0,59.0,60.0,61.0,56.0,58.0,60.0,51.0,57.0,50.0,53.0,46.0,34.0,60.0,48.0,43.0,48.0,42.0,60.0,9.0,13.0,12.0,15.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,71.0,208,48,900000.0,2000.0,183.0,70.0,34.0,67.0,65.0,58.0,46.0,61.0,44.0,44.0,44.0,63.0,63.0,73.0,65.0,57.0,64.0,59.0,62.0,62.0,54.0,62.0,41.0,25.0,50.0,70.0,52.0,13.0,9.0,11.0,10.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
25.0,71.0,6,48,1600000.0,2000.0,175.0,73.0,54.0,69.0,65.0,63.0,68.0,68.0,62.0,43.0,45.0,68.0,77.0,73.0,78.0,68.0,78.0,70.0,75.0,67.0,62.0,68.0,68.0,21.0,58.0,60.0,63.0,23.0,12.0,8.0,12.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
21.0,60.0,26,30,130000.0,1000.0,180.0,65.0,51.0,40.0,44.0,50.0,23.0,53.0,42.0,28.0,32.0,52.0,68.0,66.0,65.0,49.0,75.0,34.0,51.0,57.0,59.0,32.0,47.0,25.0,39.0,39.0,44.0,25.0,13.0,13.0,15.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,75.0,55,111,2200000.0,7000.0,180.0,80.0,26.0,18.0,68.0,65.0,26.0,48.0,27.0,26.0,55.0,63.0,68.0,73.0,64.0,65.0,65.0,34.0,78.0,72.0,77.0,22.0,76.0,65.0,43.0,34.0,63.0,69.0,10.0,7.0,12.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,71.0,9,61,1900000.0,3000.0,175.0,68.0,70.0,59.0,42.0,68.0,85.0,75.0,53.0,53.0,59.0,74.0,81.0,80.0,80.0,66.0,81.0,63.0,33.0,61.0,34.0,62.0,61.0,44.0,67.0,67.0,70.0,50.0,13.0,11.0,12.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33.0,68.0,194,48,750000.0,2000.0,182.0,75.0,70.0,62.0,61.0,72.0,71.0,68.0,75.0,73.0,71.0,69.0,62.0,65.0,80.0,66.0,79.0,75.0,67.0,53.0,64.0,69.0,65.0,65.0,71.0,71.0,74.0,66.0,11.0,12.0,13.0,7.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,64.0,30,48,140000.0,2000.0,177.0,70.0,37.0,18.0,56.0,31.0,20.0,24.0,24.0,21.0,28.0,43.0,56.0,61.0,47.0,42.0,70.0,35.0,61.0,59.0,62.0,21.0,41.0,47.0,30.0,32.0,40.0,55.0,5.0,7.0,14.0,12.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32.0,72.0,6,61,1600000.0,3000.0,175.0,74.0,55.0,57.0,38.0,71.0,53.0,69.0,49.0,49.0,68.0,68.0,65.0,63.0,71.0,70.0,77.0,68.0,56.0,90.0,66.0,69.0,62.0,74.0,70.0,56.0,62.0,72.0,10.0,10.0,11.0,7.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31.0,76.0,172,81,5000000.0,56000.0,185.0,80.0,59.0,43.0,74.0,76.0,47.0,72.0,64.0,62.0,75.0,75.0,47.0,43.0,47.0,76.0,45.0,80.0,74.0,61.0,76.0,69.0,84.0,75.0,72.0,53.0,71.0,79.0,12.0,11.0,14.0,16.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,73.0,208,48,900000.0,2000.0,178.0,70.0,55.0,55.0,66.0,70.0,58.0,60.0,61.0,55.0,68.0,61.0,70.0,72.0,61.0,61.0,60.0,70.0,68.0,65.0,59.0,59.0,60.0,58.0,55.0,58.0,48.0,65.0,12.0,13.0,7.0,8.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,75.0,92,21,3200000.0,16000.0,178.0,70.0,65.0,75.0,55.0,61.0,67.0,75.0,68.0,61.0,60.0,70.0,86.0,84.0,77.0,62.0,61.0,83.0,76.0,70.0,68.0,71.0,71.0,19.0,57.0,77.0,58.0,29.0,12.0,6.0,13.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21.0,79.0,124,3,3000000.0,10000.0,180.0,68.0,48.0,58.0,67.0,74.0,38.0,74.0,53.0,42.0,70.0,73.0,69.0,74.0,63.0,62.0,62.0,69.0,72.0,74.0,67.0,64.0,68.0,67.0,56.0,48.0,66.0,71.0,12.0,5.0,10.0,8.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,54.0,11,112,100000.0,0.0,180.0,76.0,43.0,48.0,40.0,43.0,42.0,59.0,40.0,37.0,36.0,54.0,62.0,63.0,66.0,52.0,58.0,56.0,51.0,54.0,63.0,37.0,27.0,28.0,45.0,40.0,44.0,26.0,11.0,9.0,14.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,66.0,203,98,850000.0,6000.0,188.0,82.0,44.0,68.0,65.0,58.0,49.0,59.0,42.0,39.0,55.0,62.0,76.0,65.0,61.0,64.0,51.0,65.0,80.0,71.0,74.0,61.0,66.0,40.0,55.0,69.0,66.0,44.0,15.0,6.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
21.0,58.0,11,111,100000.0,7000.0,174.0,64.0,42.0,28.0,44.0,26.0,29.0,46.0,30.0,32.0,28.0,36.0,55.0,60.0,62.0,50.0,77.0,23.0,31.0,62.0,38.0,22.0,52.0,48.0,39.0,36.0,32.0,49.0,14.0,11.0,6.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,70.0,210,98,925000.0,6000.0,177.0,73.0,54.0,56.0,50.0,62.0,40.0,61.0,45.0,39.0,63.0,61.0,69.0,62.0,73.0,60.0,76.0,54.0,62.0,65.0,61.0,49.0,77.0,61.0,60.0,42.0,58.0,62.0,13.0,13.0,10.0,13.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,82.0,0,0,0.0,0.0,178.0,70.0,75.0,81.0,69.0,83.0,76.0,79.0,81.0,77.0,79.0,83.0,75.0,73.0,79.0,76.0,85.0,79.0,72.0,70.0,59.0,76.0,55.0,52.0,76.0,70.0,78.0,53.0,10.0,13.0,13.0,6.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
32.0,85.0,117,2,36000000.0,105000.0,186.0,80.0,77.0,67.0,72.0,89.0,55.0,73.0,82.0,78.0,90.0,82.0,40.0,53.0,51.0,86.0,61.0,89.0,70.0,84.0,78.0,84.0,90.0,77.0,85.0,65.0,85.0,79.0,7.0,8.0,11.0,7.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,75.0,154,49,5500000.0,30000.0,184.0,76.0,63.0,75.0,67.0,78.0,76.0,75.0,78.0,65.0,77.0,80.0,57.0,61.0,70.0,73.0,68.0,78.0,68.0,54.0,67.0,76.0,74.0,71.0,78.0,61.0,76.0,72.0,7.0,12.0,8.0,10.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,62.0,135,48,400000.0,2000.0,176.0,66.0,55.0,64.0,51.0,58.0,46.0,63.0,57.0,30.0,55.0,61.0,81.0,80.0,88.0,57.0,76.0,55.0,72.0,84.0,69.0,35.0,50.0,62.0,45.0,45.0,63.0,61.0,14.0,7.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,77.0,124,15,3000000.0,14000.0,169.0,60.0,55.0,75.0,54.0,64.0,66.0,74.0,61.0,60.0,54.0,73.0,90.0,89.0,83.0,71.0,92.0,72.0,65.0,66.0,46.0,70.0,66.0,29.0,64.0,65.0,68.0,25.0,12.0,9.0,7.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
27.0,72.0,58,85,2500000.0,5000.0,189.0,78.0,68.0,70.0,78.0,71.0,64.0,75.0,64.0,50.0,64.0,77.0,66.0,75.0,65.0,75.0,60.0,75.0,85.0,71.0,78.0,62.0,74.0,54.0,71.0,60.0,64.0,52.0,12.0,12.0,6.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
18.0,61.0,16,86,110000.0,0.0,187.0,74.0,11.0,8.0,15.0,29.0,9.0,10.0,11.0,8.0,28.0,12.0,20.0,20.0,32.0,42.0,36.0,35.0,39.0,22.0,48.0,7.0,40.0,12.0,39.0,17.0,36.0,15.0,52.0,46.0,46.0,51.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,67.0,196,30,775000.0,1000.0,172.0,60.0,61.0,61.0,49.0,64.0,57.0,74.0,56.0,40.0,61.0,68.0,72.0,68.0,76.0,51.0,88.0,64.0,47.0,36.0,34.0,58.0,40.0,19.0,55.0,56.0,48.0,22.0,7.0,7.0,9.0,11.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20.0,80.0,93,98,3300000.0,6000.0,180.0,68.0,35.0,30.0,63.0,69.0,35.0,46.0,30.0,25.0,65.0,69.0,68.0,59.0,56.0,73.0,70.0,40.0,71.0,76.0,67.0,25.0,72.0,70.0,50.0,44.0,51.0,70.0,10.0,13.0,14.0,12.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,64.0,67,48,210000.0,2000.0,182.0,76.0,10.0,9.0,10.0,27.0,7.0,12.0,13.0,10.0,22.0,15.0,34.0,39.0,33.0,46.0,53.0,38.0,47.0,25.0,53.0,11.0,23.0,10.0,38.0,13.0,37.0,10.0,56.0,50.0,50.0,55.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31.0,80.0,48,66,18000000.0,44000.0,194.0,92.0,38.0,83.0,88.0,77.0,73.0,74.0,58.0,58.0,64.0,81.0,52.0,63.0,36.0,82.0,33.0,82.0,87.0,71.0,91.0,79.0,74.0,28.0,69.0,82.0,75.0,31.0,8.0,9.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
20.0,75.0,2,129,1200000.0,9000.0,172.0,68.0,59.0,55.0,31.0,57.0,49.0,66.0,55.0,39.0,50.0,64.0,78.0,77.0,79.0,55.0,80.0,56.0,55.0,60.0,56.0,50.0,44.0,18.0,59.0,51.0,56.0,28.0,9.0,7.0,13.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
21.0,65.0,106,92,325000.0,0.0,190.0,78.0,14.0,9.0,12.0,19.0,6.0,5.0,11.0,13.0,15.0,17.0,30.0,31.0,31.0,41.0,34.0,43.0,48.0,23.0,54.0,8.0,26.0,6.0,26.0,17.0,28.0,10.0,59.0,58.0,57.0,57.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,69.0,199,129,800000.0,9000.0,174.0,66.0,46.0,49.0,56.0,69.0,49.0,61.0,44.0,44.0,63.0,58.0,76.0,74.0,67.0,64.0,75.0,58.0,72.0,66.0,64.0,49.0,68.0,51.0,55.0,48.0,52.0,62.0,11.0,11.0,10.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,71.0,6,21,1600000.0,16000.0,180.0,70.0,71.0,63.0,60.0,70.0,55.0,72.0,72.0,68.0,68.0,71.0,74.0,74.0,76.0,64.0,75.0,67.0,72.0,71.0,65.0,60.0,38.0,24.0,70.0,66.0,69.0,30.0,13.0,10.0,14.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,82.0,0,0,0.0,0.0,170.0,70.0,50.0,53.0,62.0,77.0,43.0,66.0,56.0,52.0,76.0,72.0,77.0,72.0,72.0,68.0,78.0,71.0,75.0,84.0,68.0,61.0,78.0,66.0,65.0,55.0,61.0,82.0,11.0,13.0,12.0,10.0,14.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,65.0,76,79,240000.0,0.0,190.0,76.0,14.0,6.0,10.0,23.0,5.0,6.0,11.0,14.0,21.0,12.0,27.0,33.0,29.0,31.0,23.0,39.0,52.0,19.0,64.0,6.0,20.0,6.0,33.0,15.0,34.0,12.0,56.0,60.0,52.0,58.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,68.0,70,73,220000.0,0.0,185.0,80.0,12.0,7.0,11.0,22.0,5.0,7.0,12.0,12.0,28.0,18.0,22.0,23.0,24.0,48.0,46.0,39.0,44.0,28.0,54.0,7.0,16.0,9.0,38.0,16.0,23.0,14.0,56.0,52.0,52.0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,71.0,1,61,1100000.0,3000.0,188.0,75.0,30.0,26.0,70.0,65.0,25.0,51.0,40.0,28.0,61.0,63.0,50.0,55.0,64.0,61.0,51.0,48.0,67.0,50.0,69.0,31.0,62.0,63.0,39.0,38.0,51.0,68.0,6.0,10.0,15.0,8.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33.0,78.0,126,87,4200000.0,60000.0,174.0,74.0,60.0,38.0,59.0,79.0,37.0,73.0,57.0,41.0,75.0,80.0,67.0,67.0,79.0,77.0,87.0,74.0,66.0,79.0,66.0,64.0,75.0,77.0,73.0,49.0,83.0,75.0,9.0,5.0,12.0,10.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,86.0,153,53,4000000.0,33000.0,183.0,70.0,60.0,66.0,50.0,71.0,64.0,70.0,61.0,52.0,70.0,72.0,78.0,70.0,85.0,70.0,87.0,58.0,62.0,75.0,52.0,66.0,50.0,60.0,72.0,55.0,67.0,58.0,15.0,13.0,15.0,14.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18.0,74.0,210,3,925000.0,10000.0,169.0,75.0,56.0,56.0,52.0,68.0,54.0,65.0,67.0,65.0,65.0,66.0,76.0,71.0,83.0,61.0,89.0,67.0,59.0,55.0,48.0,57.0,56.0,53.0,60.0,60.0,59.0,56.0,6.0,5.0,10.0,15.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,74.0,96,27,3600000.0,18000.0,178.0,80.0,60.0,77.0,52.0,68.0,73.0,80.0,70.0,52.0,60.0,78.0,92.0,92.0,91.0,59.0,83.0,77.0,79.0,74.0,73.0,70.0,66.0,21.0,57.0,52.0,65.0,26.0,5.0,12.0,11.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
29.0,58.0,64,79,200000.0,0.0,170.0,64.0,60.0,54.0,45.0,59.0,58.0,55.0,65.0,65.0,59.0,55.0,71.0,66.0,77.0,57.0,79.0,69.0,66.0,82.0,71.0,50.0,65.0,59.0,59.0,57.0,73.0,54.0,12.0,10.0,11.0,9.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,67.0,53,111,1000000.0,7000.0,191.0,80.0,49.0,67.0,65.0,61.0,59.0,66.0,45.0,39.0,56.0,66.0,52.0,53.0,55.0,67.0,58.0,77.0,77.0,72.0,91.0,60.0,67.0,25.0,64.0,65.0,65.0,26.0,11.0,9.0,14.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
26.0,61.0,101,92,300000.0,0.0,187.0,77.0,45.0,43.0,63.0,66.0,35.0,55.0,42.0,40.0,63.0,62.0,62.0,62.0,54.0,51.0,55.0,68.0,72.0,69.0,72.0,48.0,72.0,57.0,58.0,38.0,43.0,63.0,12.0,8.0,6.0,6.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,83.0,49,77,19500000.0,53000.0,177.0,77.0,66.0,53.0,57.0,79.0,53.0,77.0,74.0,52.0,80.0,77.0,60.0,55.0,74.0,76.0,79.0,69.0,66.0,75.0,67.0,60.0,83.0,79.0,74.0,54.0,78.0,78.0,5.0,5.0,9.0,14.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,66.0,143,112,450000.0,0.0,185.0,72.0,39.0,58.0,57.0,48.0,52.0,54.0,44.0,42.0,39.0,54.0,76.0,70.0,70.0,54.0,69.0,59.0,83.0,59.0,82.0,51.0,51.0,20.0,40.0,58.0,51.0,28.0,8.0,13.0,6.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19.0,83.0,60,24,2700000.0,17000.0,178.0,57.0,67.0,44.0,56.0,70.0,41.0,72.0,63.0,42.0,73.0,68.0,77.0,75.0,81.0,63.0,75.0,53.0,66.0,59.0,54.0,49.0,59.0,68.0,63.0,46.0,67.0,65.0,8.0,13.0,13.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,76.0,56,61,2300000.0,3000.0,189.0,75.0,10.0,6.0,11.0,34.0,5.0,8.0,29.0,12.0,27.0,21.0,58.0,52.0,45.0,61.0,41.0,53.0,63.0,33.0,58.0,9.0,28.0,6.0,27.0,20.0,40.0,10.0,71.0,63.0,70.0,68.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,74.0,118,61,375000.0,3000.0,172.0,67.0,43.0,41.0,56.0,62.0,42.0,59.0,40.0,46.0,62.0,55.0,56.0,65.0,54.0,60.0,80.0,60.0,46.0,53.0,42.0,41.0,57.0,42.0,49.0,48.0,46.0,48.0,6.0,14.0,8.0,14.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
